规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
12.2.2.4,参考需求设计说明书，检查文档中是否说明参数取值原则，如参数取值存在某些隐含规则、参数需要为某个值才能实现某个场景。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateColorProperty,native_render.h,1988,未确认,P1,该参数用于创建颜色属性，类型为uint32_t，但仅描述为“属性值”，未说明颜色值应采用的格式或通道布局；同文档其他颜色参数已说明ARGB颜色值，当前描述缺少必要取值原则。,,| uint32_t value | ARGB颜色值（32位无符号整数）。 |,| uint32_t value | 属性值。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_4.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,是,ace_engine node_render_node_modifier.cpp第1822-1828行使用RSColor::FromArgbInt初始化颜色属性；graphic_2d rs_color.cpp第286-289行明确最高8位为Alpha并按ARGB顺序转换。修复前文档第1988行仅写“属性值”，未说明0xAARRGGBB格式，因此是问题。,已在文档第2036行修改为“uint32_t value；用于初始化颜色属性的ARGB颜色值，格式为0xAARRGGBB，其中A、R、G、B分别表示Alpha、红、绿、蓝通道”。
12.2.2.4,参考需求设计说明书，检查文档中是否说明参数取值原则，如参数取值存在某些隐含规则、参数需要为某个值才能实现某个场景。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetShadowElevation,native_render.h,1228,未确认,P1,该参数所在接口的返回说明包含“参数超出范围”错误码，但参数说明只给出了默认值，未说明高度值的有效取值范围或越界触发原则，用户无法判断哪些取值会被判定为超出范围。,,"| float elevation | 高度值。<br/>默认值：0。取值范围：[0, +∞)。 |",| float elevation | 高度值。<br/>默认值：0。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_4.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,是,"render_node.cpp第748-757行明确elevation小于0时返回PARAM_OUT_OF_RANGE；修复前文档第1228行未说明合法范围[0, +∞)及负值后果，因此是问题。","已修改capi-native-render-h.md第1236、1244行：第1236行函数描述仅保留设置阴影高度的功能说明；第1244行参数表补充elevation的[0, +∞)取值范围、px单位、默认值及负值返回ARKUI_ERROR_CODE_PARAM_OUT_OF_RANGE。总览描述与正文首段保持一致。"
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateRenderNodeClipOptionFromCommandPath,native_render.h,3050,未确认,P2,该返回值为对象指针类型，说明仅描述返回对象，未说明该裁剪对象用于为渲染节点应用自定义路径裁剪；用途仅能从方法名和方法说明推断。,,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针，用于为渲染节点应用自定义路径裁剪。 |,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,文档第3148行已说明返回对象或句柄的类型及含义；native-template.md第121行只要求说明返回值含义，接口用途已由同一函数的描述给出，不需要在返回栏重复下游用途。,不修改文档第3148行；保留当前返回对象或句柄说明，避免与函数描述重复。
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateRenderNodeClipOptionFromOvalShape,native_render.h,3029,未确认,P2,该返回值为对象指针类型，说明仅描述返回对象，未说明该裁剪对象用于为渲染节点应用椭圆形裁剪；用途仅能从方法名和方法说明推断。,,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针，用于为渲染节点应用椭圆形裁剪。 |,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,文档第3125行已说明返回对象或句柄的类型及含义；native-template.md第121行只要求说明返回值含义，接口用途已由同一函数的描述给出，不需要在返回栏重复下游用途。,不修改文档第3125行；保留当前返回对象或句柄说明，避免与函数描述重复。
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateRenderNodeClipOptionFromCircleShape,native_render.h,3008,未确认,P2,该返回值为对象指针类型，说明仅描述返回对象，未说明该裁剪对象用于为渲染节点应用圆形裁剪；用途仅能从方法名和方法说明推断。,,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针，用于为渲染节点应用圆形裁剪。 |,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,文档第3102行已说明返回对象或句柄的类型及含义；native-template.md第121行只要求说明返回值含义，接口用途已由同一函数的描述给出，不需要在返回栏重复下游用途。,不修改文档第3102行；保留当前返回对象或句柄说明，避免与函数描述重复。
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateRenderNodeClipOptionFromRoundRectShape,native_render.h,2987,未确认,P2,该返回值为对象指针类型，说明仅描述返回对象，未说明该裁剪对象用于为渲染节点应用圆角矩形裁剪；用途仅能从方法名和方法说明推断。,,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针，用于为渲染节点应用圆角矩形裁剪。 |,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,文档第3079行已说明返回对象或句柄的类型及含义；native-template.md第121行只要求说明返回值含义，接口用途已由同一函数的描述给出，不需要在返回栏重复下游用途。,不修改文档第3079行；保留当前返回对象或句柄说明，避免与函数描述重复。
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateRenderNodeClipOptionFromRectShape,native_render.h,2966,未确认,P2,该返回值为对象指针类型，说明仅描述返回对象，未说明该裁剪对象用于为渲染节点应用矩形裁剪；用途仅能从方法名和方法说明推断。,,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针，用于为渲染节点应用矩形裁剪。 |,| [ArkUI_RenderNodeClipOption](./capi-arkui-nativemodule-arkui-rendernodeclipoption.md)* | 指向渲染节点裁剪的指针。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,文档第3056行已说明返回对象或句柄的类型及含义；native-template.md第121行只要求说明返回值含义，接口用途已由同一函数的描述给出，不需要在返回栏重复下游用途。,不修改文档第3056行；保留当前返回对象或句柄说明，避免与函数描述重复。
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateRenderNodeMaskOptionFromCommandPath,native_render.h,2878,未确认,P2,该返回值为对象/指针类型，说明仅描述返回指针，未说明该遮罩对象用于为渲染节点应用自定义路径遮罩；用途仅能从方法名和方法说明推断。,,| [ArkUI_RenderNodeMaskOption](./capi-arkui-nativemodule-arkui-rendernodemaskoption.md) | 指向渲染节点遮罩的指针，用于为渲染节点应用自定义路径遮罩。 |,| [ArkUI_RenderNodeMaskOption](./capi-arkui-nativemodule-arkui-rendernodemaskoption.md) | 指向渲染节点遮罩的指针。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,文档第2964行已说明返回对象或句柄的类型及含义；native-template.md第121行只要求说明返回值含义，接口用途已由同一函数的描述给出，不需要在返回栏重复下游用途。,不修改文档第2964行；保留当前返回对象或句柄说明，避免与函数描述重复。
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateRenderNodeMaskOptionFromOvalShape,native_render.h,2857,未确认,P2,该返回值为对象/指针类型，说明仅描述返回指针，未说明该遮罩对象用于为渲染节点应用椭圆形遮罩；用途仅能从方法名和方法说明推断。,,| [ArkUI_RenderNodeMaskOption](./capi-arkui-nativemodule-arkui-rendernodemaskoption.md) | 指向渲染节点遮罩的指针，用于为渲染节点应用椭圆形遮罩。 |,| [ArkUI_RenderNodeMaskOption](./capi-arkui-nativemodule-arkui-rendernodemaskoption.md) | 指向渲染节点遮罩的指针。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,文档第2941行已说明返回对象或句柄的类型及含义；native-template.md第121行只要求说明返回值含义，接口用途已由同一函数的描述给出，不需要在返回栏重复下游用途。,不修改文档第2941行；保留当前返回对象或句柄说明，避免与函数描述重复。
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_CreateRenderNodeMaskOptionFromCircleShape,native_render.h,2836,未确认,P2,该返回值为对象/指针类型，说明仅描述返回指针，未说明该遮罩对象用于为渲染节点应用圆形遮罩；用途仅能从方法名和方法说明推断。,,| [ArkUI_RenderNodeMaskOption](./capi-arkui-nativemodule-arkui-rendernodemaskoption.md) | 指向渲染节点遮罩的指针，用于为渲染节点应用圆形遮罩。 |,| [ArkUI_RenderNodeMaskOption](./capi-arkui-nativemodule-arkui-rendernodemaskoption.md) | 指向渲染节点遮罩的指针。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,文档第2918行已说明返回对象或句柄的类型及含义；native-template.md第121行只要求说明返回值含义，接口用途已由同一函数的描述给出，不需要在返回栏重复下游用途。,不修改文档第2918行；保留当前返回对象或句柄说明，避免与函数描述重复。
